"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
12/11/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1201,25777.33,,
12/11/2015,,"Daily Ledger Bal",,25777.33,,
12/14/2015,58013508,"Guaranteed Check",1967,27744.33,,
12/14/2015,7621382355,"Guaranteed Check",50000,77744.33,,
12/14/2015,,"POS Payment SIG PROGRESSIVE *INSURANCE 800-776-4737 OH #6374",-864.8,76879.53,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.66,76877.87,,
12/14/2015,,"ACH Payment ADP Tax/401k Tax/401k",-107.45,76770.42,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-201,76569.42,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-583.68,75985.74,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1501,74484.74,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2001,72483.74,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2201,70282.74,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2301,67981.74,,
12/14/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-4401,63580.74,,
12/14/2015,,"Wire Payment EFS (Coop)",-24000,39580.74,,
12/14/2015,,"Daily Ledger Bal",,39580.74,,
12/15/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",32423.4,72004.14,,
12/15/2015,,"POS Payment SIG PROGRESSIVE *INSURANCE 800-776-4737 OH #9726",-475.53,71528.61,,
12/15/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-1650,69878.61,,
12/15/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,67528.61,,
12/15/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3401,64127.61,,
12/15/2015,,"Analysis Charge "11 2015 Charge"",-340.66,63786.95,,
12/15/2015,,"Daily Ledger Bal",,63786.95,,
12/16/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",25254,89040.95,,
12/16/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2001,87039.95,,
12/16/2015,,"Daily Ledger Bal",,87039.95,,
12/17/2015,7621387314,"Guaranteed Check",50000,137039.95,,
12/17/2015,,"POS Payment SIG PROGRESSIVE *INSURANCE 800-776-4737 OH #6440",-846.2,136193.75,,
12/17/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1300,134893.75,,
12/17/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3001,131892.75,,
12/17/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-14001,117891.75,,
12/17/2015,,"Daily Ledger Bal",,117891.75,,
12/18/2015,58014115,"Guaranteed Check",2114.75,120006.50,,
12/18/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",4617,124623.50,,
12/18/2015,,"ACH Payment TRANSFLO EXPRESS PAYABLES DYNAMICS EFT DEPOS",-4.99,124618.51,,
12/18/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-35.18,124583.33,,
12/18/2015,,"ACH Payment BEST PASS INC. PAYMENT",-1680.92,122902.41,,
12/18/2015,,"Daily Ledger Bal",,122902.41,,
12/21/2015,58014239,"Guaranteed Check",1061.59,123964.00,,
12/21/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",4263.3,128227.30,,
12/21/2015,,"POS Payment SIG NATIONAL INDEMNITY CO 08669205220 NE #6721",-4368.29,123859.01,,
12/21/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.93,123857.08,,
12/21/2015,,"ACH Payment ADP Tax/401k Tax/401k",-124.29,123732.79,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-251,123481.79,,
12/21/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-673.34,122808.45,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-881,121927.45,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2201,119726.45,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3001,116725.45,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-6001,110724.45,,
12/21/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-21001,89723.45,,
12/21/2015,,"Wire Payment EFS (Coop)",-26000,63723.45,,
12/21/2015,,"Daily Ledger Bal",,63723.45,,
12/22/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",20504.7,84228.15,,
12/22/2015,,"ACH Payment PREPASS 8007737277",-158.85,84069.30,,
12/22/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-310,83759.30,,
12/22/2015,,"ACH Payment NATIONAL INDEMNI NATL INDEM",-2577.52,81181.78,,
12/22/2015,,"Daily Ledger Bal",,81181.78,,
12/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",1887.3,83069.08,,
12/23/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1201,81868.08,,
12/23/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2401,79467.08,,
12/23/2015,,"Daily Ledger Bal",,79467.08,,
12/24/2015,58014680,"Guaranteed Check",3137.82,82604.90,,
12/24/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",17172.9,99777.80,,
12/24/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-650,99127.80,,
12/24/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-750,98377.80,,
12/24/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,96027.80,,
12/24/2015,,"Wire Payment EFS (Coop)",-4000,92027.80,,
12/24/2015,,"Daily Ledger Bal",,92027.8,,
12/28/2015,,"ACH Payment PEGASUS TRANS TE PAYABLES DYNAMICS EFT DEPOS",-15,92012.80,,
12/28/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-33.33,91979.47,,
12/28/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-35.18,91944.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-201,91743.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-430,91313.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2850,88463.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3701,84762.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-7501,77261.29,,
12/28/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-13101,64160.29,,
12/28/2015,,"Wire Payment EFS (Coop)",-23000,41160.29,,
12/28/2015,,"Daily Ledger Bal",,41160.29,,
12/29/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",1588.5,42748.79,,
12/29/2015,58014984,"Guaranteed Check",2491.51,45240.30,,
12/29/2015,7668832043,"Guaranteed Check",50000,95240.30,,
12/29/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.44,95238.86,,
12/29/2015,,"ACH Payment ADP Tax/401k Tax/401k",-84.59,95154.27,,
12/29/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-510.56,94643.71,,
12/29/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1401,93242.71,,
12/29/2015,,"ACH Payment BEST PASS INC. PAYMENT",-1574.77,91667.94,,
12/29/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2101,89566.94,,
12/29/2015,,"Daily Ledger Bal",,89566.94,,
12/30/2015,58015087,"Guaranteed Check",636.71,90203.65,,
12/30/2015,7668833373,"Guaranteed Check",30000,120203.65,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-701,119502.65,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-768.5,118734.15,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,116384.15,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2608,113776.15,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2701,111075.15,,
12/30/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-14001,97074.15,,
12/30/2015,,"Daily Ledger Bal",,97074.15,,
12/31/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",2351.7,99425.85,,
12/31/2015,58015192,"Guaranteed Check",5463.75,104889.60,,
12/31/2015,,"POS Payment SIG PROGRESSIVE *INSURANCE 800-776-4737 OH #5954",-1375,103514.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-501,103013.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-502,102511.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1201,101310.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2201,99109.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2850,96259.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-3201,93058.60,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *4828 Transfer Online from",-3328.7,89729.90,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *4846 Transfer Online from",-3328.7,86401.20,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *4855 Transfer Online from",-3328.7,83072.50,,
12/31/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-8701,74371.50,,
12/31/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-10000,64371.50,,
12/31/2015,,"Accr Earning Pymt Added to Account",13.41,64384.91,,
12/31/2015,,"Daily Ledger Bal",,64384.91,,
