"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
10/26/2015,,"ACH Payment GOOGLE WALLET 000537753 DEBIT",-15,5296.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-15,5281.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-18,5263.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-20,5243.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-20,5223.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-27,5196.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-27,5169.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537752 DEBIT",-36,5133.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-56,5077.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537602 DEBIT",-77,5000.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-88,4912.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-110,4802.14,,
10/26/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-110,4692.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-115,4577.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-130,4447.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537602 DEBIT",-143,4304.14,,
10/26/2015,,"ACH Payment GOOGLE WALLET 000537588 DEBIT",-148,4156.14,,
10/26/2015,,"ACH Payment ADP TX/FINCL SVC ADP - TAX",-690.55,3465.59,,
10/26/2015,,"ACH Payment ADP TX/FINCL SVC ADP - TAX",-2751.74,713.85,,
10/26/2015,,"Daily Ledger Bal",,713.85,,
10/27/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",4001,4714.85,,
10/27/2015,,"Daily Ledger Bal",,4714.85,,
10/28/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,6715.85,,
10/28/2015,,"Daily Ledger Bal",,6715.85,,
10/29/2015,,"POS Payment SIG BPI CALAPAN #9561",-158.66,6557.19,,
10/29/2015,,"POS Payment SIG BPI QUEZON #9215",-218.69,6338.50,,
10/29/2015,,"POS Payment SIG BPI QUEZON #9215",-64.32,6274.18,,
10/29/2015,,"POS Payment SIG BPI QUEZON #9280",-162.95,6111.23,,
10/29/2015,,"POS Payment SIG BPI QUEZON CITY #9421",-154.37,5956.86,,
10/29/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-218.69,5738.17,,
10/29/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-218.69,5519.48,,
10/29/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-218.69,5300.79,,
10/29/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-102.91,5197.88,,
10/29/2015,,"POS Payment SIG BPI QUEZON #9140",-218.69,4979.19,,
10/29/2015,,"POS Payment SIG BPI QUEZON #9140",-150.08,4829.11,,
10/29/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-296.5,4532.61,,
10/29/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-238,4294.61,,
10/29/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-313.5,3981.11,,
10/29/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2003,1978.11,,
10/29/2015,,"Daily Ledger Bal",,1978.11,,
10/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,3979.11,,
10/30/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,3965.11,,
10/31/2015,,"Accr Earning Pymt Added to Account",.72,3965.83,,
10/31/2015,,"Daily Ledger Bal",,3965.83,,
11/02/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,5466.83,,
11/02/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,7467.83,,
11/02/2015,,"POS Payment SIG BPI CEBU #9355",-147.89,7319.94,,
11/02/2015,,"ACH Payment ADP TX/FINCL SVC ADP - TAX",-7.28,7312.66,,
11/02/2015,,"ACH Payment ADP TX/FINCL SVC ADP - TAX",-590.82,6721.84,,
11/02/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2000,4721.84,,
11/02/2015,,"ACH Payment ADP TX/FINCL SVC ADP - TAX",-2453.02,2268.82,,
11/02/2015,,"Daily Ledger Bal",,2268.82,,
11/03/2015,,"ACH Deposit ADP PAYROLL FEES ADP - FEES",450,2718.82,,
11/03/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,4719.82,,
11/03/2015,,"Daily Ledger Bal",,4719.82,,
11/04/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",5501,10220.82,,
11/04/2015,,"POS Payment SIG BPI QUEZON CITY #9421",-122.03,10098.79,,
11/04/2015,,"POS Payment SIG CLPN PGOLD 02 CLPN PGOL #9561",-154.14,9944.65,,
11/04/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.02,9942.63,,
11/04/2015,,"POS Payment SIG BPI QUEZON #9215",-218.36,9724.27,,
11/04/2015,,"POS Payment SIG BPI QUEZON #9215",-38.53,9685.74,,
11/04/2015,,"POS Payment SIG BPI QUEZON #9280",-164.84,9520.90,,
11/04/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-218.36,9302.54,,
11/04/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-218.36,9084.18,,
11/04/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-218.36,8865.82,,
11/04/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-111.32,8754.50,,
11/04/2015,,"POS Payment SIG BPI QUEZON #9140",-218.36,8536.14,,
11/04/2015,,"POS Payment SIG BPI QUEZON #9140",-188.39,8347.75,,
11/04/2015,,"POS Payment SIG BPI CEBU #9355",-128.45,8219.30,,
11/04/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.02,8217.28,,
11/04/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2002,6215.28,,
11/04/2015,,"Daily Ledger Bal",,6215.28,,
11/05/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8678",-365.95,5849.33,,
11/05/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-1500,4349.33,,
11/05/2015,,"Daily Ledger Bal",,4349.33,,
11/06/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,5850.33,,
11/06/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2501,8351.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-8,8343.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-9,8334.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-11,8323.33,,
11/06/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,8309.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-22,8287.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-22,8265.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-27,8238.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-27,8211.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-29,8182.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-29,8153.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-36,8117.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-44,8073.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-55,8018.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-60,7958.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-64,7894.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-70,7824.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-81,7743.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-113,7630.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-138,7492.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-148,7344.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-150,7194.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-154,7040.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-156,6884.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-177,6707.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-267,6440.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-329,6111.33,,
11/06/2015,,"Daily Ledger Bal",,6111.33,,
11/09/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8819",-1209.73,4901.60,,
11/09/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.08,4894.52,,
11/09/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-13,4881.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-47,4834.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-125,4709.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-198,4511.52,,
11/09/2015,,"ACH Payment ADP Tax/401k Tax/401k",-551.1,3960.42,,
11/09/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-1450,2510.42,,
11/09/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2414.26,96.16,,
11/09/2015,,"Daily Ledger Bal",,96.16,,
11/10/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2501,2597.16,,
11/10/2015,,"Daily Ledger Bal",,2597.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,3098.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,4599.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2501,7100.16,,
11/12/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9561",-152.71,6947.45,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9215",-216.35,6731.10,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9215",-59.39,6671.71,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9280",-167.56,6504.15,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,6287.80,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,6071.45,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,5855.10,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,5638.75,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-89.08,5549.67,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9140",-216.35,5333.32,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9140",-214.22,5119.10,,
11/12/2015,,"POS Payment SIG BPI CEBU #9355",-142.11,4976.99,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-254.9,4722.09,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,4465.09,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-227.5,4237.59,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-238,3999.59,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,3742.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-13,3729.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-20,3709.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-28,3681.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-81,3600.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-128,3472.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-143,3329.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-206,3123.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-373,2750.59,,
11/12/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2500,250.59,,
11/12/2015,,"Daily Ledger Bal",,250.59,,
11/13/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3301,3551.59,,
11/13/2015,,"POS Payment SIG AMERICAN DALLAS TX #8678",-208.6,3342.99,,
11/13/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,3340.98,,
11/13/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,3326.98,,
11/15/2015,,"Analysis Charge",-15.3,3311.68,,
11/15/2015,,"Daily Ledger Bal",,3311.68,,
11/16/2015,,"ACH Deposit GOOGLE WALLET 002224910 REFUND",81,3392.68,,
11/16/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",207,3599.68,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.7,3591.98,,
11/16/2015,,"ACH Payment ADP Tax/401k Tax/401k",-660.47,2931.51,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2562.68,368.83,,
11/16/2015,,"Daily Ledger Bal",,368.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",301,669.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1051,1720.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,3721.83,,
11/17/2015,,"Daily Ledger Bal",,3721.83,,
11/18/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,4222.83,,
11/18/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3101,7323.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-117,7206.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-208.5,6998.33,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-286.5,6711.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-286.5,6425.33,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-327.5,6097.83,,
11/18/2015,,"POS Payment SIG K&R TRANSPORTATION SVC 07407037987 OH #8678",-91.16,6006.67,,
11/18/2015,,"ACH Payment MANAGEMENT SERV ONLINE TRF",-90,5916.67,,
11/18/2015,,"Daily Ledger Bal",,5916.67,,
