"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
11/16/2015,58010880,"Guaranteed Check",7997,7926.09,,
11/16/2015,7621364531,"Guaranteed Check",10000,17926.09,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.82,17924.27,,
11/16/2015,,"IB Transfer W/D IB TR TO ACCT *0720 Transfer Online from",-60,17864.27,,
11/16/2015,,"ACH Payment ADP Tax/401k Tax/401k",-124.22,17740.05,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-636.82,17103.23,,
11/16/2015,,"Wire Payment EFS (Coop)",-13000,4103.23,,
11/16/2015,,"Daily Ledger Bal",,4103.23,,
11/17/2015,58011123,"Guaranteed Check",686.5,4789.73,,
11/17/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-301,4488.73,,
11/17/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1051,3437.73,,
11/17/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2001,1436.73,,
11/17/2015,,"Daily Ledger Bal",,1436.73,,
11/18/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-501,935.73,,
11/18/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-701,234.73,,
11/18/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,-2115.27,,
11/18/2015,,"Wire Payment EFS (Coop)",-3001,-5116.27,,
11/18/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3101,-8217.27,,
11/18/2015,,"Daily Ledger Bal",,-8217.27,,
11/19/2015,58011382,"Guaranteed Check",5178.1,-3039.17,,
11/19/2015,58011383,"Guaranteed Check",6054.75,3015.58,,
11/19/2015,58011381,"Guaranteed Check",6645.75,9661.33,,
11/19/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-501,9160.33,,
11/19/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-14001,-4840.67,,
11/19/2015,,"Daily Ledger Bal",,-4840.67,,
11/20/2015,58011502,"Guaranteed Check",5799.61,958.94,,
11/20/2015,58011501,"Guaranteed Check",7997,8955.94,,
11/20/2015,,"ACH Payment TRANSFLO EXPRESS PAYABLES DYNAMICS EFT DEPOS",-7.71,8948.23,,
11/20/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-41.5,8906.73,,
11/20/2015,,"Wire Payment EFS (Coop)",-1000,7906.73,,
11/20/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2200,5706.73,,
11/20/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-3001,2705.73,,
11/20/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3700,-994.27,,
11/20/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-5800,-6794.27,,
11/20/2015,,"Daily Ledger Bal",,-6794.27,,
11/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *0199 Transfer Online to D",810,-5984.27,,
11/23/2015,58011615,"Guaranteed Check",3296.75,-2687.52,,
11/23/2015,58011614,"Guaranteed Check",7683.15,4995.63,,
11/23/2015,7620834583,"Guaranteed Check",10000,14995.63,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.46,14994.17,,
11/23/2015,,"ACH Payment ADP Tax/401k Tax/401k",-93.49,14900.68,,
11/23/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-120,14780.68,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-520.09,14260.59,,
11/23/2015,,"ACH Payment NATIONAL INDEMNI NATL INDEM",-1285.52,12975.07,,
11/23/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1601,11374.07,,
11/23/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1801,9573.07,,
11/23/2015,,"Wire Payment EFS (Coop)",-10001,-427.93,,
11/23/2015,,"Daily Ledger Bal",,-427.93,,
11/24/2015,58011841,"Guaranteed Check",1425.25,997.32,,
11/24/2015,,"ACH Payment BEST PASS INC. PAYMENT",-1740.29,-742.97,,
11/24/2015,,"Wire Payment EFS (Coop)",-3000,-3742.97,,
11/24/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3001,-6743.97,,
11/24/2015,,"Daily Ledger Bal",,-6743.97,,
11/25/2015,58012000,"Guaranteed Check",3408.05,-3335.92,,
11/25/2015,58012004,"Guaranteed Check",4931.85,1595.93,,
11/25/2015,,"ACH Payment PREPASS 8007737277",-158.85,1437.08,,
11/25/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-701,736.08,,
11/25/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-788.5,-52.42,,
11/25/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1001,-1053.42,,
11/25/2015,,"ACH Payment BEST PASS INC. PAYMENT",-1187.7,-2241.12,,
11/25/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,-4591.12,,
11/25/2015,,"Wire Payment EFS (Coop)",-3000,-7591.12,,
11/25/2015,,"Daily Ledger Bal",,-7591.12,,
11/27/2015,58012127,"Guaranteed Check",1660.66,-5930.46,,
11/27/2015,58012126,"Guaranteed Check",7167.8,1237.34,,
11/27/2015,7620839774,"Guaranteed Check",10000,11237.34,,
11/27/2015,,"ACH Payment TRANSFLO EXPRESS PAYABLES DYNAMICS EFT DEPOS",-10.8,11226.54,,
11/27/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-33.33,11193.21,,
11/27/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-41.5,11151.71,,
11/27/2015,,"Daily Ledger Bal",,11151.71,,
11/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *0817 Transfer Online to D",501,11652.71,,
11/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *0720 Transfer Online to D",688.5,12341.21,,
11/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *9315 Transfer Online to D",25000,37341.21,,
11/30/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-1.31,37339.90,,
11/30/2015,,"ACH Payment ADP Tax/401k Tax/401k",-83.43,37256.47,,
11/30/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-464.1,36792.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-499,36293.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-501,35792.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-601,35191.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-650,34541.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-2101,32440.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3601,28839.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *9306 Transfer Online from",-4301,24538.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-9000,15538.37,,
11/30/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-14001,1537.37,,
11/30/2015,,"Accr Earning Pymt Added to Account",.72,1538.09,,
11/30/2015,,"Service Charge",-40,1498.09,,
11/30/2015,,"Daily Ledger Bal",,1498.09,,
12/01/2015,58012452,"Guaranteed Check",6596.5,8094.59,,
12/01/2015,,"IB Transfer Deposit IB TR FROM ACCT *9315 Transfer Online to D",25000,33094.59,,
12/01/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1701,31393.59,,
12/01/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-2201,29192.59,,
12/01/2015,,"Wire Payment EFS (Coop)",-14000,15192.59,,
12/01/2015,,"Daily Ledger Bal",,15192.59,,
12/02/2015,58012567,"Guaranteed Check",1376,16568.59,,
12/02/2015,,"POS Payment SIG PROGRESSIVE *INSURANCE 800-776-4737 OH #1961",-5937.53,10631.06,,
12/02/2015,,"IB Transfer W/D IB TR TO ACCT *0817 Transfer Online from",-741.25,9889.81,,
12/02/2015,,"IB Transfer W/D IB TR TO ACCT *9315 Transfer Online from",-2350,7539.81,,
12/02/2015,,"Daily Ledger Bal",,7539.81,,
12/03/2015,170968957,"Guaranteed Check",700,8239.81,,
12/03/2015,170968958,"Guaranteed Check",2290.71,10530.52,,
12/03/2015,58012681,"Guaranteed Check",4271.11,14801.63,,
12/03/2015,58012680,"Guaranteed Check",5503.54,20305.17,,
12/03/2015,58012679,"Guaranteed Check",7859.66,28164.83,,
12/03/2015,7621337636,"Guaranteed Check",20000,48164.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-720,47444.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1001,46443.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-1250,45193.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-1400,43793.83,,
12/03/2015,,"Wire Payment EFS (Coop)",-2000,41793.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0108 Transfer Online from",-3900,37893.83,,
12/03/2015,,"Wire Payment Kenworth Sales Co",-5000,32893.83,,
12/03/2015,,"IB Transfer W/D IB TR TO ACCT *0306 Transfer Online from",-14001,18892.83,,
12/03/2015,,"Daily Ledger Bal",,18892.83,,
12/04/2015,58012778,"Guaranteed Check",2952.01,21844.84,,
12/04/2015,,"IB Transfer Deposit IB TR FROM ACCT *0172 Transfer Online to D",35635.5,57480.34,,
12/04/2015,,"ACH Payment TRANSFLO EXPRESS PAYABLES DYNAMICS EFT DEPOS",-18.94,57461.40,,
12/04/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-35.18,57426.22,,
12/04/2015,,"IB Transfer W/D IB TR TO ACCT *4828 Transfer Online from",-3328.7,54097.52,,
12/04/2015,,"IB Transfer W/D IB TR TO ACCT *4846 Transfer Online from",-3328.7,50768.82,,
12/04/2015,,"IB Transfer W/D IB TR TO ACCT *4855 Transfer Online from",-3328.7,47440.12,,
12/04/2015,,"Daily Ledger Bal",,47440.12,,
