"Date","No.","Description","Debit","Credit"
"8/8/2015","8446","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","264.50",""
"8/8/2015","8446","CHEVRON 00203453 WEST VALLEY C UT 84118 US","16.20",""
"8/10/2015","8446","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","164.50",""
"8/10/2015","8446","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","168.50",""
"8/10/2015","8446","HOLIDAY OIL # 54 PLEASANT GROV UT 84062 US","28.00",""
"8/10/2015","8446","JEFFERSON LINES 605-2247651 SD 57501 US","183.00",""
"8/10/2015","2788","WWW CALLFIRE COM 213-221-2289 CA 90401 US","276.55",""
"8/11/2015","8446","GRYHNDLINES REF 5787 DALLAS TX 75201 US","","130.50"
"8/11/2015","8446","WAL-MART #5270 LINDON UT 84042 US","231.34",""
"8/11/2015","8446","MCDONALD'S F18188 OREM UT 84057 US","7.95",""
"8/11/2015","8446","MCDONALD'S F18188 OREM UT 84057 US","6.46",""
"8/12/2015","8446","GOOGLE *ADWS7953673087 CC@GOOGLE.COM CA 94043 US","200.00",""
"8/12/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","45.00",""
"8/12/2015","8446","FEDEXOFFICE 00055962 OREM UT 00000 US","20.77",""
"8/12/2015","8446","WAL-MART #1768 OREM UT 84058 US","448.91",""
"8/12/2015","2788","CAPITAL ONE ONLINE PYMT AuthDate 12-AUG","","3000.00"
"8/13/2015","8446","CHEVRON 00204564 LEHI UT 84043 US","25.05",""
"8/13/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/13/2015","8446","IN *EVILSIZOR PROCESS SER 303-4822965 CO 80123 US","65.00",""
"8/14/2015","8446","UTAH CORPORATIONS RENE 801-530-6431 UT 84114 US","15.00",""
"8/14/2015","8446","WIX.COM*111927145 800-6000949 NY 10011 US","6.90",""
"8/14/2015","8446","MACEY'S LEHI LEHI UT 84043 US","17.94",""
"8/15/2015","8446","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","219.50",""
"8/15/2015","8446","UT INTERACTIVE-INTERNET 801-983-0275 UT 84111 US","1.00",""
"8/15/2015","8446","HOLIDAY OIL # 54 PLEASANT GROV UT 84062 US","53.05",""
"8/15/2015","1420","CLIMBER.COM 8003740120 619-6184200 CA 92101 US","129.00",""
"8/17/2015","8446","UTAH CORPORATIONS RENE 801-530-6431 UT 84114 US","15.00",""
"8/17/2015","8446","AUTOZONE #6231 PLEASANT GROV UT 84062 US","38.17",""
"8/17/2015","0405","THE HOME DEPOT 4407 LINDON UT 84042 US","254.30",""
"8/17/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","240.50",""
"8/17/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","264.50",""
"8/17/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","224.50",""
"8/18/2015","8446","CHEVRON 00206240 LINDON UT 84042 US","30.00",""
"8/18/2015","8446","PREPASS 800-773-7277 AZ 85003 US","178.85",""
"8/18/2015","8446","WAL-MART #5270 LINDON UT 84042 US","65.84",""
"8/18/2015","1420","CHEAPOAIR.COM AIR CHEAPOAIR.COM NY 10020 US","17.00",""
"8/18/2015","1420","FRONTIER AI U12QUB DENVER CO 80249 US","129.60",""
"8/19/2015","8446","WAL-MART #5270 LINDON UT 84042 US","176.56",""
"8/19/2015","8446","HOLIDAY OIL # 54 PLEASANT GROV UT 84062 US","45.00",""
"8/19/2015","2788","CAPITAL ONE ONLINE PYMT AuthDate 19-AUG","","2500.00"
"8/20/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/20/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/20/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/20/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/20/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","22.00",""
"8/20/2015","8446","HOLIDAY OIL # 54 PLEASANT GROV UT 84062 US","20.00",""
"8/20/2015","8446","FMCSA OP1 COLLECTIO 405-954-3295 DC 20590 US","300.00",""
"8/20/2015","8446","FMCSA OP1 COLLECTIO 405-954-3295 DC 20590 US","300.00",""
"8/20/2015","8446","FMCSA OP1 COLLECTIO 405-954-3295 DC 20590 US","300.00",""
"8/20/2015","8446","FMCSA OP1 COLLECTIO 405-954-3295 DC 20590 US","300.00",""
"8/21/2015","5635","WM SUPERCENTER #5270 LINDON UT 84042 US","107.07",""
"8/21/2015","8446","FLEET MANAGEMENT STRAT 999-9999999 FL 34285 US","75.00",""
"8/21/2015","8446","FLEET MANAGEMENT STRAT 999-9999999 FL 34285 US","75.00",""
"8/21/2015","8446","FLEET MANAGEMENT STRAT 999-9999999 FL 34285 US","75.00",""
"8/21/2015","8446","FLEET MANAGEMENT STRAT 999-9999999 FL 34285 US","75.00",""
"8/21/2015","8446","FLEET MANAGEMENT STRAT 999-9999999 FL 34285 US","75.00",""
"8/21/2015","1420","CLIMBER.COM 8003740120 619-6184200 CA 92101 US","227.15",""
"8/22/2015","8446","FMCSA OP1 COLLECTIO 405-954-3295 DC 20590 US","300.00",""
"8/22/2015","8446","MAVERIK #399 OREM UT 84057 US","20.00",""
"8/22/2015","1420","USAIRWAYS 0372414279699 800-428-4322 AZ 85034 US","268.20",""
"8/24/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","48.00",""
"8/24/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","48.00",""
"8/24/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","48.00",""
"8/24/2015","8446","UTAH CORPORATIONS REG 801-530-6431 UT 84114 US","48.00",""
"8/24/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","249.50",""
"8/25/2015","8446","GOOGLE *ADWS7953673087 CC@GOOGLE.COM CA 94043 US","350.00",""
"8/25/2015","8446","IN *EVILSIZOR PROCESS SER 303-4822965 CO 80123 US","65.00",""
"8/25/2015","8446","WM SUPERCENTER #5270 LINDON UT 84042 US","97.22",""
"8/25/2015","8446","WM SUPERCENTER #5270 LINDON UT 84042 US","148.37",""
"8/25/2015","2788","CAPITAL ONE ONLINE PYMT AuthDate 25-AUG","","3500.00"
"8/26/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","45.05",""
"8/26/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","203.50",""
"8/26/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","177.50",""
"8/26/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","179.50",""
"8/26/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","","161.50"
"8/27/2015","2788","CAPITAL ONE ONLINE PYMT AuthDate 27-AUG","","1000.00"
"8/28/2015","8446","EMBARK SAFETY LLC 4075367233 FL 32826 US","17.50",""
"8/28/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","20.00",""
"8/28/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","30.00",""
"8/28/2015","8446","OREILLY AUTO 00036236 PLEASANT GROV UT 84062 US","17.06",""
"8/28/2015","1420","GREYHOUND LINES CNP 214-849-8966 TX 75201 US","203.50",""
"8/29/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","30.05",""
"8/29/2015","8446","EXXONMOBIL 47263868 OREM UT 84057 US","33.00",""
"8/29/2015","8446","THE HOME DEPOT 4407 LINDON UT 84042 US","23.25",""
"8/29/2015","1420","SALT LAKE EXPRESS 2083569796 ID 83440 US","165.50",""
