"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
12/07/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",214,913.58,,
12/07/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1401,2314.58,,
12/07/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2401,4715.58,,
12/07/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,4713.57,,
12/07/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.37,4706.20,,
12/07/2015,,"ACH Payment ADP Tax/401k Tax/401k",-612.43,4093.77,,
12/07/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2470.87,1622.90,,
12/07/2015,,"Daily Ledger Bal",,1622.9,,
12/08/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1200,2822.90,,
12/08/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1901,4723.90,,
12/08/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8678",-1414.13,3309.77,,
12/08/2015,,"Daily Ledger Bal",,3309.77,,
12/09/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",605,3914.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,3665.27,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-208.5,3456.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-161,3295.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-234.5,3061.27,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-240.5,2820.77,,
12/09/2015,,"Daily Ledger Bal",,2820.77,,
12/10/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,3321.77,,
12/10/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-216.68,3105.09,,
12/10/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-29.74,3075.35,,
12/10/2015,,"POS Payment SIG 14754751 QUEZON CITY #9421",-118.96,2956.39,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9280",-176.32,2780.07,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2563.39,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2346.71,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2130.03,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-27.62,2102.41,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9140",-216.68,1885.73,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9140",-157.2,1728.53,,
12/10/2015,,"POS Payment SIG BPI CEBU #9355",-142.33,1586.20,,
12/10/2015,,"ACH Payment GOOGLE WALLET 002246711 DEBIT",-604,982.20,,
12/10/2015,,"Daily Ledger Bal",,982.2,,
12/11/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",980,1962.20,,
12/11/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1201,3163.20,,
12/11/2015,,"POS Payment SIG CLPN PGOLD 02 CLPN PGOL #9561",-180.51,2982.69,,
12/11/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-297.25,2685.44,,
12/11/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-197.04,2488.40,,
12/11/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,2207.90,,
12/11/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-67.58,2140.32,,
12/11/2015,,"Daily Ledger Bal",,2140.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",201,2341.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",220,2561.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",244,2805.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",276,3081.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,4582.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,6583.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2301,8884.32,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,8603.82,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-274.5,8329.32,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-158.5,8170.82,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-206.5,7964.32,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-8.11,7956.21,,
12/14/2015,,"ACH Payment ADP Tax/401k Tax/401k",-680.36,7275.85,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2709.07,4566.78,,
12/14/2015,,"Daily Ledger Bal",,4566.78,,
12/15/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3401,7967.78,,
12/15/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-150,7817.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,7568.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-225.5,7342.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,7093.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-253.5,6839.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-253.5,6586.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-245,6341.28,,
12/15/2015,,"Analysis Charge "11 2015 Charge"",-15.25,6326.03,,
12/15/2015,,"Daily Ledger Bal",,6326.03,,
12/16/2015,,"POS Sig Credit GREYHOUND LINES 6863 SAN ANTONIO TX #8678",249.5,6575.53,,
12/16/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,8576.53,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-265.5,8311.03,,
12/16/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8678",-1258.95,7052.08,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-289.5,6762.58,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-301.5,6461.08,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-245,6216.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-2,6214.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-12,6202.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-55,6147.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-56,6091.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-61,6030.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-294,5736.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-370,5366.08,,
12/16/2015,,"Daily Ledger Bal",,5366.08,,
12/17/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",245,5611.08,,
12/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1300,6911.08,,
12/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3001,9912.08,,
12/17/2015,,"POS Payment SIG CLIMBER.COM 8003740120 SAN DIEGO CA #8678",-558,9354.08,,
12/17/2015,,"POS Payment SIG 0291 - MOTEL 6 CHEYENNE WY #8678",-50.59,9303.49,,
12/17/2015,,"POS Payment SIG 0291 - MOTEL 6 CHEYENNE WY #8678",-3.17,9300.32,,
12/17/2015,,"POS Payment SIG 14754751 QUEZON CITY #9421",-152.26,9148.06,,
12/17/2015,,"POS Payment SIG CLPN PGOLD 02 CLPN PGOL #9561",-169.18,8978.88,,
12/17/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-215.71,8763.17,,
12/17/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-215.71,8547.46,,
12/17/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-215.71,8331.75,,
12/17/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-181.87,8149.88,,
12/17/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9280",-177.64,7972.24,,
12/17/2015,,"POS Payment SIG SM NORTH EDSA C 02 SMNRTEDSA #9140",-215.71,7756.53,,
12/17/2015,,"POS Payment SIG SM NORTH EDSA C 02 SMNRTEDSA #9140",-211.48,7545.05,,
12/17/2015,,"POS Payment SIG BPI CEBU #9355",-139.57,7405.48,,
12/17/2015,,"POS Payment SIG SQ *OXFORD LIMOUSINES Atlanta GA #8678",-45,7360.48,,
12/17/2015,,"ACH Payment GOOGLE WALLET 002254648 DEBIT",-11,7349.48,,
12/17/2015,,"ACH Payment GOOGLE WALLET 002254648 DEBIT",-20,7329.48,,
12/17/2015,,"ACH Payment GOOGLE WALLET 002254648 DEBIT",-589,6740.48,,
12/17/2015,,"Daily Ledger Bal",,6740.48,,
12/18/2015,,"POS Payment SIG BPI QUEZON #9215",-216.41,6524.07,,
12/18/2015,,"POS Payment SIG BPI QUEZON #9215",-12.73,6511.34,,
12/18/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-297.53,6213.81,,
12/18/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-198.32,6015.49,,
12/18/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-56.93,5958.56,,
12/18/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-3000,2958.56,,
12/18/2015,,"Daily Ledger Bal",,2958.56,,
12/21/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",251,3209.56,,
12/21/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",881,4090.56,,
12/21/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3001,7091.56,,
12/21/2015,,"POS Payment SIG INDIAN TRAILS FLINT AG FLINT MI #8678",-281,6810.56,,
12/21/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-270.5,6540.06,,
12/21/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-293,6247.06,,
12/21/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-11.94,6235.12,,
12/21/2015,,"ACH Payment ADP Tax/401k Tax/401k",-1165.17,5069.95,,
12/21/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-3832.7,1237.25,,
12/21/2015,,"Daily Ledger Bal",,1237.25,,
12/22/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",186,1423.25,,
12/22/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",310,1733.25,,
12/22/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-211.62,1521.63,,
12/22/2015,,"Daily Ledger Bal",,1521.63,,
12/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1201,2722.63,,
12/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2401,5123.63,,
12/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-304,4819.63,,
12/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-293,4526.63,,
12/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-284.5,4242.13,,
12/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-304,3938.13,,
12/23/2015,,"Daily Ledger Bal",,3938.13,,
12/24/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",272.5,4210.63,,
12/24/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",650,4860.63,,
12/24/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-216.25,4644.38,,
12/24/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-122.97,4521.41,,
12/24/2015,,"POS Payment SIG SM N. EDSA 16 SM N. EDS #9140",-216.25,4305.16,,
12/24/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9140",-178.09,4127.07,,
12/24/2015,,"POS Payment SIG BPI QUEZON #9421",-156.89,3970.18,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9280",-216.25,3753.93,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9280",-29.68,3724.25,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9074",-216.25,3508.00,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9074",-216.25,3291.75,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9074",-216.25,3075.50,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9074",-216.25,2859.25,,
12/24/2015,,"POS Payment SIG BPI TAGUIG #9074",-135.69,2723.56,,
12/24/2015,,"Daily Ledger Bal",,2723.56,,
12/28/2015,,"Memo Post Dep IB TRANSFER FROM *3068",430,3153.56,,
12/28/2015,9999,"Debit Card Preauth [MC] WTMRT_EDSA_1_A QUEZON PH",1,3154.56,,
12/28/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-355.5,2799.06,,
12/28/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-71.27,2727.79,,
12/28/2015,,"POS Payment SIG BPI CEBU #9355",-137.92,2589.87,,
12/28/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,2587.86,,
12/28/2015,,"POS Payment SIG 07357351 CALAPAN #9561",-131.45,2456.41,,
12/28/2015,,"POS Payment SIG CLIMBER.COM 8003740120 SAN DIEGO CA #8678",-1200,1256.41,,
12/28/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-56.93,1199.48,,
12/28/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-33.33,1166.15,,
12/28/2015,9997,"Debit Card W/D 07357351 CALAPAN",-216.88,949.27,,
12/28/2015,9997,"Debit Card W/D 07357351 CALAPAN",-216.88,732.39,,
12/28/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-234.14,498.25,,
