"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
11/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1801,8588.37,,
11/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,8331.37,,
11/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,8050.87,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-8.82,8042.05,,
11/23/2015,,"ACH Payment ADP Tax/401k Tax/401k",-757.1,7284.95,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2929.5,4355.45,,
11/23/2015,,"Daily Ledger Bal",,4355.45,,
11/24/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3001,7356.45,,
11/24/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-150,7206.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-4,7202.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-12,7190.45,,
11/24/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-24,7166.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-32,7134.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-50,7084.45,,
11/24/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-124,6960.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-201,6759.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-401,6358.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-776,5582.45,,
11/24/2015,,"Daily Ledger Bal",,5582.45,,
11/25/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",224.5,5806.95,,
11/25/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",701,6507.95,,
11/25/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1001,7508.95,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-224.5,7284.45,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-338.5,6945.95,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-245,6700.95,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,6440.45,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,6179.95,,
11/25/2015,,"POS Payment SIG AMTRAK .COM 08008727245 DC #8678",-128,6051.95,,
11/25/2015,,"POS Payment SIG TRAVEL INSURANCE POLIC 08007296021 VA #8678",-17,6034.95,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-301.5,5733.45,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-304,5429.45,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-219,5210.45,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-275.5,4934.95,,
11/25/2015,,"POS Payment SIG GOOGLE *ADWS7953673087 CC@GOOGLE.COM CA",-543.82,4391.13,,
11/25/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-269.5,4121.63,,
11/25/2015,,"Daily Ledger Bal",,4121.63,,
11/27/2015,,"POS Sig Credit AMTRAK - JULIE (VRU) 08008727245 DC #8678",128,4249.63,,
11/27/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",254.4,4504.03,,
11/27/2015,,"POS Payment SIG CLIMBER.COM 8003740120 SAN DIEGO CA #8678",-835,3669.03,,
11/27/2015,,"POS Payment SIG CLPN PGOLD 01 CLPN PGOL #9561",-142.74,3526.29,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9215",-217.31,3308.98,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9215",-14.91,3294.07,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9280",-164.05,3130.02,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9421",-149.13,2980.89,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9140",-217.31,2763.58,,
11/27/2015,,"POS Payment SIG BPI QUEZON #9140",-140.61,2622.97,,
11/27/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,2620.96,,
11/27/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-180.9,2440.06,,
11/27/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-197.68,2242.38,,
11/27/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-270.5,1971.88,,
11/27/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-238,1733.88,,
11/27/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-309.5,1424.38,,
11/27/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-180,1244.38,,
11/27/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-154.5,1089.88,,
11/27/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-141.07,948.81,,
11/27/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,934.81,,
11/27/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-33.33,901.48,,
11/27/2015,,"Daily Ledger Bal",,901.48,,
11/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",601,1502.48,,
11/30/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3601,5103.48,,
11/30/2015,,"POS Payment SIG SUPER 8 MOTEL LEHI UT #8678",-76.03,5027.45,,
11/30/2015,,"POS Payment SIG BPI QUEZON #9074",-217.09,4810.36,,
11/30/2015,,"POS Payment SIG BPI QUEZON #9074",-217.09,4593.27,,
11/30/2015,,"POS Payment SIG BPI QUEZON #9074",-217.09,4376.18,,
11/30/2015,,"POS Payment SIG BPI CEBU #9355",-138.13,4238.05,,
11/30/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-8.61,4229.44,,
11/30/2015,,"ACH Payment ADP Tax/401k Tax/401k",-720,3509.44,,
11/30/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2875.01,634.43,,
11/30/2015,,"Accr Earning Pymt Added to Account",.71,635.14,,
11/30/2015,,"Daily Ledger Bal",,635.14,,
12/01/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1701,2336.14,,
12/01/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2201,4537.14,,
12/01/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-274.5,4262.64,,
12/01/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,4002.14,,
12/01/2015,,"Daily Ledger Bal",,4002.14,,
12/02/2015,,"POS Payment SIG BPI QUEZON #9074",-46.75,3955.39,,
12/02/2015,,"POS Payment SIG BPI QUEZON #9074",-46.75,3908.64,,
12/02/2015,,"POS Payment SIG PP*3148CODE 4029357733 SG #9140",-1.95,3906.69,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-234.5,3672.19,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-338.5,3333.69,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-296.5,3037.19,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-227.5,2809.69,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,2549.19,,
12/02/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,2288.69,,
12/02/2015,,"Daily Ledger Bal",,2288.69,,
12/03/2015,,"POS Debit Reversal BPI QUEZON #9074",216.75,2505.44,,
12/03/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",720,3225.44,,
12/03/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1001,4226.44,,
12/03/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1400,5626.44,,
12/03/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3900,9526.44,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9074",-216.75,9309.69,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9074",-216.75,9092.94,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9074",-216.75,8876.19,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9074",-216.75,8659.44,,
12/03/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9561",-163.62,8495.82,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9215",-216.75,8279.07,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9215",-74.37,8204.70,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9140",-216.75,7987.95,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9140",-161.5,7826.45,,
12/03/2015,,"POS Payment SIG 04234231 QUEZON CITY #9421",-153,7673.45,,
12/03/2015,,"POS Payment SIG BPI QUEZON #9074",-76.5,7596.95,,
12/03/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-226.5,7370.45,,
12/03/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,7089.95,,
12/03/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-260.5,6829.45,,
12/03/2015,,"Daily Ledger Bal",,6829.45,,
12/04/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",255,7084.45,,
12/04/2015,,"POS Payment SIG BPI QUEZON #9280",-163.49,6920.96,,
12/04/2015,,"POS Payment SIG BPI CEBU #9355",-140.13,6780.83,,
12/04/2015,,"POS Payment SIG BPI QUEZON #9074",-205.95,6574.88,,
12/04/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-187.15,6387.73,,
12/04/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-192.16,6195.57,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-264.5,5931.07,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-319.5,5611.57,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-250.5,5361.07,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,5080.57,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-242.5,4838.07,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-158.5,4679.57,,
12/04/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-275.5,4404.07,,
12/04/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8819",-1636.91,2767.16,,
12/04/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-67.58,2699.58,,
12/04/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2000,699.58,,
12/04/2015,,"Daily Ledger Bal",,699.58,,
12/07/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",214,913.58,,
12/07/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1401,2314.58,,
12/07/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2401,4715.58,,
12/07/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,4713.57,,
12/07/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.37,4706.20,,
12/07/2015,,"ACH Payment ADP Tax/401k Tax/401k",-612.43,4093.77,,
12/07/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2470.87,1622.90,,
12/07/2015,,"Daily Ledger Bal",,1622.9,,
12/08/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1200,2822.90,,
12/08/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1901,4723.90,,
12/08/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8678",-1414.13,3309.77,,
12/08/2015,,"Daily Ledger Bal",,3309.77,,
12/09/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",605,3914.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,3665.27,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-208.5,3456.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-161,3295.77,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-234.5,3061.27,,
12/09/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-240.5,2820.77,,
12/09/2015,,"Daily Ledger Bal",,2820.77,,
12/10/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,3321.77,,
12/10/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-216.68,3105.09,,
12/10/2015,,"POS Payment SIG BPI QUEZON CITY #9215",-29.74,3075.35,,
12/10/2015,,"POS Payment SIG 14754751 QUEZON CITY #9421",-118.96,2956.39,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9280",-176.32,2780.07,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2563.39,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2346.71,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-216.68,2130.03,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9074",-27.62,2102.41,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9140",-216.68,1885.73,,
12/10/2015,,"POS Payment SIG BPI QUEZON #9140",-157.2,1728.53,,
12/10/2015,,"POS Payment SIG BPI CEBU #9355",-142.33,1586.20,,
12/10/2015,,"ACH Payment GOOGLE WALLET 002246711 DEBIT",-604,982.20,,
12/10/2015,,"Daily Ledger Bal",,982.2,,
12/11/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",980,1962.20,,
12/11/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1201,3163.20,,
12/11/2015,,"POS Payment SIG CLPN PGOLD 02 CLPN PGOL #9561",-180.51,2982.69,,
12/11/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-297.25,2685.44,,
12/11/2015,,"POS Payment SIG WAL-MART #5270 LINDON UT #9585",-197.04,2488.40,,
12/11/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,2207.90,,
12/11/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-67.58,2140.32,,
12/11/2015,,"Daily Ledger Bal",,2140.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",201,2341.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",220,2561.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",244,2805.32,,
12/14/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",276,3081.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,4582.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,6583.32,,
12/14/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2301,8884.32,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,8603.82,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-274.5,8329.32,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-158.5,8170.82,,
12/14/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-206.5,7964.32,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-8.11,7956.21,,
12/14/2015,,"ACH Payment ADP Tax/401k Tax/401k",-680.36,7275.85,,
12/14/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2709.07,4566.78,,
12/14/2015,,"Daily Ledger Bal",,4566.78,,
12/15/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3401,7967.78,,
12/15/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-150,7817.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,7568.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-225.5,7342.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-249.5,7093.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-253.5,6839.78,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-253.5,6586.28,,
12/15/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-245,6341.28,,
12/15/2015,,"Analysis Charge "11 2015 Charge"",-15.25,6326.03,,
12/15/2015,,"Daily Ledger Bal",,6326.03,,
12/16/2015,,"POS Sig Credit GREYHOUND LINES 6863 SAN ANTONIO TX #8678",249.5,6575.53,,
12/16/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,8576.53,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-265.5,8311.03,,
12/16/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8678",-1258.95,7052.08,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-289.5,6762.58,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-301.5,6461.08,,
12/16/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-245,6216.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-2,6214.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-12,6202.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-55,6147.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-56,6091.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-61,6030.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-294,5736.08,,
12/16/2015,,"ACH Payment GOOGLE WALLET 002254233 DEBIT",-370,5366.08,,
12/16/2015,,"Daily Ledger Bal",,5366.08,,
