"Date","Ref/Check","Description","Amount","Balance","Memo","Category"
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-36,8117.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-44,8073.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-55,8018.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-60,7958.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-64,7894.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-70,7824.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-81,7743.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-113,7630.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-138,7492.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-148,7344.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-150,7194.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-154,7040.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-156,6884.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-177,6707.33,,
11/06/2015,,"ACH Payment GOOGLE WALLET 000539109 DEBIT",-267,6440.33,,
11/06/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-329,6111.33,,
11/06/2015,,"Daily Ledger Bal",,6111.33,,
11/09/2015,,"POS Payment SIG PYL*AMC 866-7295327 UT #8819",-1209.73,4901.60,,
11/09/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.08,4894.52,,
11/09/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-13,4881.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-47,4834.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-125,4709.52,,
11/09/2015,,"ACH Payment GOOGLE WALLET 000539165 DEBIT",-198,4511.52,,
11/09/2015,,"ACH Payment ADP Tax/401k Tax/401k",-551.1,3960.42,,
11/09/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-1450,2510.42,,
11/09/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2414.26,96.16,,
11/09/2015,,"Daily Ledger Bal",,96.16,,
11/10/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2501,2597.16,,
11/10/2015,,"Daily Ledger Bal",,2597.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,3098.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1501,4599.16,,
11/12/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2501,7100.16,,
11/12/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9561",-152.71,6947.45,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9215",-216.35,6731.10,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9215",-59.39,6671.71,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9280",-167.56,6504.15,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,6287.80,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,6071.45,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,5855.10,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-216.35,5638.75,,
11/12/2015,,"POS Payment SIG 14874871 TAGUIG B3 #9074",-89.08,5549.67,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9140",-216.35,5333.32,,
11/12/2015,,"POS Payment SIG BPI QUEZON #9140",-214.22,5119.10,,
11/12/2015,,"POS Payment SIG BPI CEBU #9355",-142.11,4976.99,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-254.9,4722.09,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,4465.09,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-227.5,4237.59,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-238,3999.59,,
11/12/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,3742.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-13,3729.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-20,3709.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-28,3681.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-81,3600.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-128,3472.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-143,3329.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-206,3123.59,,
11/12/2015,,"ACH Payment GOOGLE WALLET 002223944 DEBIT",-373,2750.59,,
11/12/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-2500,250.59,,
11/12/2015,,"Daily Ledger Bal",,250.59,,
11/13/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3301,3551.59,,
11/13/2015,,"POS Payment SIG AMERICAN DALLAS TX #8678",-208.6,3342.99,,
11/13/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2.01,3340.98,,
11/13/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,3326.98,,
11/15/2015,,"Analysis Charge",-15.3,3311.68,,
11/15/2015,,"Daily Ledger Bal",,3311.68,,
11/16/2015,,"ACH Deposit GOOGLE WALLET 002224910 REFUND",81,3392.68,,
11/16/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",207,3599.68,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-7.7,3591.98,,
11/16/2015,,"ACH Payment ADP Tax/401k Tax/401k",-660.47,2931.51,,
11/16/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2562.68,368.83,,
11/16/2015,,"Daily Ledger Bal",,368.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",301,669.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1051,1720.83,,
11/17/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",2001,3721.83,,
11/17/2015,,"Daily Ledger Bal",,3721.83,,
11/18/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,4222.83,,
11/18/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3101,7323.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-117,7206.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-208.5,6998.33,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-286.5,6711.83,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-286.5,6425.33,,
11/18/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-327.5,6097.83,,
11/18/2015,,"POS Payment SIG K&R TRANSPORTATION SVC 07407037987 OH #8678",-91.16,6006.67,,
11/18/2015,,"ACH Payment MANAGEMENT SERV ONLINE TRF",-90,5916.67,,
11/18/2015,,"Daily Ledger Bal",,5916.67,,
11/19/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",234.4,6151.07,,
11/19/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",236.5,6387.57,,
11/19/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",236.5,6624.07,,
11/19/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",501,7125.07,,
11/19/2015,,"POS Payment SIG BPI QUEZON #9215",-216.66,6908.41,,
11/19/2015,,"POS Payment SIG BPI QUEZON #9215",-61.6,6846.81,,
11/19/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-5.01,6841.80,,
11/19/2015,,"POS Payment SIG GOOGLE *Wang Chao GOOGLE.COM CH GB #9421",-2,6839.80,,
11/19/2015,,"POS Payment SIG BPI QUEZON CITY #9421",-152.93,6686.87,,
11/19/2015,,"POS Payment SIG CLPN PGOLD 02 CLPN PGOL #9561",-142.31,6544.56,,
11/19/2015,,"POS Payment SIG BPI QUEZON #9140",-216.66,6327.90,,
11/19/2015,,"POS Payment SIG BPI QUEZON #9140",-195.42,6132.48,,
11/19/2015,,"POS Payment SIG BPI QUEZON #9280",-121.07,6011.41,,
11/19/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-216.66,5794.75,,
11/19/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-216.66,5578.09,,
11/19/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-216.66,5361.43,,
11/19/2015,,"POS Payment SIG METROPOLITAN BA PHILIPPINE #9074",-206.04,5155.39,,
11/19/2015,,"POS Payment SIG BPI CEBU #9355",-140.19,5015.20,,
11/19/2015,,"ACH Payment CAPITAL ONE ONLINE PMT",-3000,2015.20,,
11/19/2015,,"Daily Ledger Bal",,2015.2,,
11/20/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3700,5715.20,,
11/20/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,5434.70,,
11/20/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-242.5,5192.20,,
11/20/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-371.83,4820.37,,
11/20/2015,,"ACH Payment ADP PAYROLL FEES ADP - FEES",-14,4806.37,,
11/20/2015,,"Daily Ledger Bal",,4806.37,,
11/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",120,4926.37,,
11/23/2015,,"POS Sig Credit GRYHNDLINES REF 5787 DALLAS TX #8678",260,5186.37,,
11/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1601,6787.37,,
11/23/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",1801,8588.37,,
11/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-257,8331.37,,
11/23/2015,,"POS Payment SIG GREYHOUND LINES CNP 214-849-8966 TX #8678",-280.5,8050.87,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-8.82,8042.05,,
11/23/2015,,"ACH Payment ADP Tax/401k Tax/401k",-757.1,7284.95,,
11/23/2015,,"ACH Payment ADP EEPAY/GARNWC EEPAY/GARN",-2929.5,4355.45,,
11/23/2015,,"Daily Ledger Bal",,4355.45,,
11/24/2015,,"IB Transfer Deposit IB TR FROM ACCT *3068 Transfer Online to D",3001,7356.45,,
11/24/2015,,"POS Payment SIG WM SUPERCENTER #5270 LINDON UT #9585",-150,7206.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-4,7202.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-12,7190.45,,
11/24/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-24,7166.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-32,7134.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-50,7084.45,,
11/24/2015,,"ACH Payment PAYPAL INST XFER INSTANT TRANSFER",-124,6960.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-201,6759.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-401,6358.45,,
11/24/2015,,"ACH Payment GOOGLE WALLET 002233424 DEBIT",-776,5582.45,,
11/24/2015,,"Daily Ledger Bal",,5582.45,,
